source_db	source_id	source_name	modulation	type	target_db	target_id	target_name
chebi	CHEBI:86966	EC 3.4.21.92 (endopeptidase Clp) inhibitor	inhibitor	protein family	ec-code	3.4.21.92	3.4.21.92
chebi	CHEBI:76796	EC 3.4.22.* (cysteine endopeptidase) inhibitor	inhibitor	protein family	ec-code	3.4.22	3.4.22
chebi	CHEBI:70822	EC 3.4.22.2 (papain) inhibitor	inhibitor	protein family	ec-code	3.4.22.2	3.4.22.2
chebi	CHEBI:76795	EC 3.4.22.36 (caspase-1) inhibitor	inhibitor	protein family	ec-code	3.4.22.36	3.4.22.36
chebi	CHEBI:64406	EC 3.4.22.38 (cathepsin K) inhibitor	inhibitor	protein family	ec-code	3.4.22.38	3.4.22.38
chebi	CHEBI:79050	EC 3.4.22.52 (calpain-1) inhibitor	inhibitor	protein family	ec-code	3.4.22.52	3.4.22.52
chebi	CHEBI:82821	EC 3.4.22.53 (calpain-2) inhibitor	inhibitor	protein family	ec-code	3.4.22.53	3.4.22.53
chebi	CHEBI:82823	EC 3.4.22.54 (calpain-3) inhibitor	inhibitor	protein family	ec-code	3.4.22.54	3.4.22.54
chebi	CHEBI:138014	EC 3.4.22.56 (caspase-3) inhibitor	inhibitor	protein family	ec-code	3.4.22.56	3.4.22.56
chebi	CHEBI:76885	EC 3.4.23.* (aspartic endopeptidase) inhibitor	inhibitor	protein family	ec-code	3.4.23	3.4.23
chebi	CHEBI:74925	EC 3.4.23.46 (memapsin 2) inhibitor	inhibitor	protein family	ec-code	3.4.23.46	3.4.23.46
chebi	CHEBI:59107	EC 3.4.24.* (metalloendopeptidase) inhibitor	inhibitor	protein family	ec-code	3.4.24	3.4.24
chebi	CHEBI:82973	EC 3.4.24.11 (neprilysin) inhibitor	inhibitor	protein family	ec-code	3.4.24.11	3.4.24.11
chebi	CHEBI:77745	EC 3.4.24.18 (meprin A) inhibitor	inhibitor	protein family	ec-code	3.4.24.18	3.4.24.18
chebi	CHEBI:84036	EC 3.4.24.24 (gelatinase A) inhibitor	inhibitor	protein family	ec-code	3.4.24.24	3.4.24.24
chebi	CHEBI:67189	EC 3.4.24.3 (microbial collagenase) inhibitor	inhibitor	protein family	ec-code	3.4.24.3	3.4.24.3
chebi	CHEBI:79088	EC 3.4.24.35 (gelatinase B) inhibitor	inhibitor	protein family	ec-code	3.4.24.35	3.4.24.35
chebi	CHEBI:82974	EC 3.4.24.71 (endothelin-converting enzyme 1) inhibitor	inhibitor	protein family	ec-code	3.4.24.71	3.4.24.71
chebi	CHEBI:77255	EC 3.4.24.83 (anthrax lethal factor endopeptidase) inhibitor	inhibitor	protein family	ec-code	3.4.24.83	3.4.24.83
chebi	CHEBI:76764	EC 3.5.* (hydrolases acting on non-peptide C-N bonds) inhibitor	inhibitor	protein family	ec-code	3.5	3.5
chebi	CHEBI:76807	EC 3.5.1.* (non-peptide linear amide C-N hydrolase) inhibitor	inhibitor	protein family	ec-code	3.5.1	3.5.1
chebi	CHEBI:134109	EC 3.5.1.108 (UDP-3-O-acyl-N-acetylglucosamine deacetylase) inhibitor	inhibitor	protein family	ec-code	3.5.1.108	3.5.1.108
chebi	CHEBI:84264	EC 3.5.1.19 (nicotinamidase) inhibitor	inhibitor	protein family	ec-code	3.5.1.19	3.5.1.19
chebi	CHEBI:60280	EC 3.5.1.2 (glutaminase) inhibitor	inhibitor	protein family	ec-code	3.5.1.2	3.5.1.2
chebi	CHEBI:71551	EC 3.5.1.23 (ceramidase) inhibitor	inhibitor	protein family	ec-code	3.5.1.23	3.5.1.23
chebi	CHEBI:77941	EC 3.5.1.4 (amidase) inhibitor	inhibitor	protein family	ec-code	3.5.1.4	3.5.1.4
chebi	CHEBI:50635	EC 3.5.1.5 (urease) inhibitor	inhibitor	molecular function	go	GO:0009039	urease activity
chebi	CHEBI:50635	EC 3.5.1.5 (urease) inhibitor	inhibitor	protein family	ec-code	3.5.1.5	3.5.1.5
chebi	CHEBI:71951	EC 3.5.1.88 (peptide deformylase) inhibitor	inhibitor	protein family	ec-code	3.5.1.88	3.5.1.88
chebi	CHEBI:61115	EC 3.5.1.98 (histone deacetylase) inhibitor	inhibitor	protein family	ec-code	3.5.1.98	3.5.1.98
chebi	CHEBI:64033	EC 3.5.1.99 (fatty acid amide hydrolase) inhibitor	inhibitor	protein family	ec-code	3.5.1.99	3.5.1.99
chebi	CHEBI:76808	EC 3.5.2.* (non-peptide cyclic amide C-N hydrolase) inhibitor	inhibitor	protein family	ec-code	3.5.2	3.5.2
chebi	CHEBI:35625	EC 3.5.2.6 (beta-lactamase) inhibitor	inhibitor	protein family	ec-code	3.5.2.6	3.5.2.6
chebi	CHEBI:76809	EC 3.5.4.* (non-peptide cyclic amidine C-N hydrolase) inhibitor	inhibitor	protein family	ec-code	3.5.4	3.5.4
chebi	CHEBI:78380	EC 3.5.4.1 (cytosine deaminase) inhibitor	inhibitor	protein family	ec-code	3.5.4.1	3.5.4.1
chebi	CHEBI:50445	EC 3.5.4.4 (adenosine deaminase) inhibitor	inhibitor	protein family	ec-code	3.5.4.4	3.5.4.4
chebi	CHEBI:77117	EC 3.5.5.* (hydrolase acting on C-N bonds in nitriles) inhibitor	inhibitor	protein family	ec-code	3.5.5	3.5.5
chebi	CHEBI:77118	EC 3.5.5.1 (nitrilase) inhibitor	inhibitor	protein family	ec-code	3.5.5.1	3.5.5.1
chebi	CHEBI:73216	EC 3.6.* (hydrolases acting on acid anhydrides) inhibitor	inhibitor	protein family	ec-code	3.6	3.6
chebi	CHEBI:78927	EC 3.6.1.* (hydrolases acting on acid anhydrides in P-containing anhydrides) inhibitor	inhibitor	protein family	ec-code	3.6.1	3.6.1
chebi	CHEBI:78928	EC 3.6.1.3 (adenosinetriphosphatase) inhibitor	inhibitor	protein family	ec-code	3.6.1.3	3.6.1.3
chebi	CHEBI:76895	EC 3.6.3.* (acid anhydride hydrolase catalysing transmembrane movement of substances) inhibitor	inhibitor	protein family	ec-code	3.6.3	3.6.3
chebi	CHEBI:77747	EC 3.6.3.1 (phospholipid-translocating ATPase) inhibitor	inhibitor	protein family	ec-code	3.6.3.1	3.6.3.1
chebi	CHEBI:49200	EC 3.6.3.10 (H(+)/K(+)-exchanging ATPase) inhibitor	inhibitor	protein family	ec-code	3.6.3.10	3.6.3.10
chebi	CHEBI:73214	EC 3.6.3.14 (H(+)-transporting two-sector ATPase) inhibitor	inhibitor	protein family	ec-code	3.6.3.14	3.6.3.14
chebi	CHEBI:77748	EC 3.6.3.44 (xenobiotic-transporting ATPase) inhibitor	inhibitor	protein family	ec-code	3.6.3.44	3.6.3.44
chebi	CHEBI:131770	EC 3.6.3.49 (channel-conductance-controlling ATPase) inhibitor	inhibitor	protein family	ec-code	3.6.3.49	3.6.3.49
chebi	CHEBI:60186	EC 3.6.3.8 (Ca(2+)-transporting ATPase) inhibitor	inhibitor	protein family	ec-code	3.6.3.8	3.6.3.8
chebi	CHEBI:63510	EC 3.6.3.9 (Na(+)/K(+)-transporting ATPase) inhibitor	inhibitor	protein family	ec-code	3.6.3.9	3.6.3.9
chebi	CHEBI:76938	EC 3.6.4.* (hydrolases acting on ATP; involved in cellular and subcellular movement) inhibitor	inhibitor	protein family	ec-code	3.6.4	3.6.4
chebi	CHEBI:76939	EC 3.6.4.10 (non-chaperonin molecular chaperone ATPase) inhibitor	inhibitor	protein family	ec-code	3.6.4.10	3.6.4.10
chebi	CHEBI:132771	EC 3.6.5.* (hydrolases acting on GTP; involved in cellular and subcellular movement) inhibitor	inhibitor	protein family	ec-code	3.6.5	3.6.5
chebi	CHEBI:144981	EC 3.6.5.2 (small monomeric GTPase) inhibitor	inhibitor	protein family	ec-code	3.6.5.2	3.6.5.2
chebi	CHEBI:132772	EC 3.6.5.5 (dynamin GTPase) inhibitor	inhibitor	protein family	ec-code	3.6.5.5	3.6.5.5
chebi	CHEBI:76766	EC 3.7.* (hydrolases acting on C-C bonds) inhibitor	inhibitor	protein family	ec-code	3.7	3.7
chebi	CHEBI:76767	EC 3.8.* (hydrolases acting on halide bonds) inhibitor	inhibitor	protein family	ec-code	3.8	3.8
chebi	CHEBI:76768	EC 3.9.* (hydrolases acting on P-N bonds) inhibitor	inhibitor	protein family	ec-code	3.9	3.9
chebi	CHEBI:76710	EC 4.* (lyase) inhibitor	inhibitor	protein family	ec-code	4	4
chebi	CHEBI:76711	EC 4.1.* (C-C lyase) inhibitor	inhibitor	protein family	ec-code	4.1	4.1
chebi	CHEBI:76906	EC 4.1.1.* (carboxy-lyase) inhibitor	inhibitor	protein family	ec-code	4.1.1	4.1.1
chebi	CHEBI:142581	EC 4.1.1.15 (glutamate decarboxylase) inhibitor	inhibitor	protein family	ec-code	4.1.1.15	4.1.1.15
chebi	CHEBI:139556	EC 4.1.1.17 (ornithine decarboxylase) inhibitor	inhibitor	protein family	ec-code	4.1.1.17	4.1.1.17
chebi	CHEBI:65053	EC 4.1.1.19 (arginine decarboxylase) inhibitor	inhibitor	protein family	ec-code	4.1.1.19	4.1.1.19
chebi	CHEBI:90285	EC 4.1.1.23 (orotidine-5'-phosphate decarboxylase) inhibitor	inhibitor	protein family	ec-code	4.1.1.23	4.1.1.23
chebi	CHEBI:59321	EC 4.1.1.28 (aromatic-L-amino-acid decarboxylase) inhibitor	inhibitor	protein family	ec-code	4.1.1.28	4.1.1.28
chebi	CHEBI:138938	EC 4.1.1.39 (ribulose-bisphosphate carboxylase) inhibitor	inhibitor	protein family	ec-code	4.1.1.39	4.1.1.39
chebi	CHEBI:78024	EC 4.1.1.50 (adenosylmethionine decarboxylase) inhibitor	inhibitor	protein family	ec-code	4.1.1.50	4.1.1.50
chebi	CHEBI:83035	EC 4.1.2.* (aldehyde-lyase) inhibitor	inhibitor	protein family	ec-code	4.1.2	4.1.2
chebi	CHEBI:83034	EC 4.1.2.27 (sphinganine-1-phosphate aldolase) inhibitor	inhibitor	protein family	ec-code	4.1.2.27	4.1.2.27
chebi	CHEBI:76712	EC 4.2.* (C-O lyase) inhibitor	inhibitor	protein family	ec-code	4.2	4.2
chebi	CHEBI:76907	EC 4.2.1.* (hydro-lyases) inhibitor	inhibitor	protein family	ec-code	4.2.1	4.2.1
chebi	CHEBI:23018	EC 4.2.1.1 (carbonic anhydrase) inhibitor	inhibitor	protein family	ec-code	4.2.1.1	4.2.1.1
chebi	CHEBI:60688	EC 4.2.1.20 (tryptophan synthase) inhibitor	inhibitor	protein family	ec-code	4.2.1.20	4.2.1.20
chebi	CHEBI:63157	EC 4.2.1.22 (cystathionine beta-synthase) inhibitor	inhibitor	protein family	ec-code	4.2.1.22	4.2.1.22
chebi	CHEBI:62608	EC 4.2.1.3 (aconitate hydratase) inhibitor	inhibitor	protein family	ec-code	4.2.1.3	4.2.1.3
chebi	CHEBI:84012	EC 4.2.1.94 (scytalone dehydratase) inhibitor	inhibitor	protein family	ec-code	4.2.1.94	4.2.1.94
chebi	CHEBI:76713	EC 4.3.* (C-N lyase) inhibitor	inhibitor	protein family	ec-code	4.3	4.3
chebi	CHEBI:76832	EC 4.3.1.* (ammonia-lyase) inhibitor	inhibitor	protein family	ec-code	4.3.1	4.3.1
chebi	CHEBI:77090	EC 4.3.1.10 (serine-sulfate ammonia-lyase) inhibitor	inhibitor	protein family	ec-code	4.3.1.10	4.3.1.10
chebi	CHEBI:77881	EC 4.3.1.15 (diaminopropionate ammonia-lyase) inhibitor	inhibitor	protein family	ec-code	4.3.1.15	4.3.1.15
chebi	CHEBI:62871	EC 4.3.1.24 (phenylalanine ammonia-lyase) inhibitor	inhibitor	protein family	ec-code	4.3.1.24	4.3.1.24
chebi	CHEBI:77703	EC 4.3.1.3 (histidine ammonia-lyase) inhibitor	inhibitor	protein family	ec-code	4.3.1.3	4.3.1.3
chebi	CHEBI:76714	EC 4.4.* (C-S lyase) inhibitor	inhibitor	protein family	ec-code	4.4	4.4
chebi	CHEBI:76831	EC 4.4.1.* (C-S lyase) inhibitor	inhibitor	protein family	ec-code	4.4.1	4.4.1
chebi	CHEBI:73196	EC 4.4.1.11 (methionine gamma-lyase) inhibitor	inhibitor	protein family	ec-code	4.4.1.11	4.4.1.11
chebi	CHEBI:136984	EC 4.4.1.14 (1-aminocyclopropane-1-carboxylate synthase) inhibitor	inhibitor	protein family	ec-code	4.4.1.14	4.4.1.14
chebi	CHEBI:76715	EC 4.5.* (C-halide lyase) inhibitor	inhibitor	protein family	ec-code	4.5	4.5
chebi	CHEBI:76716	EC 4.6.* (P-O lyase) inhibitor	inhibitor	protein family	ec-code	4.6	4.6
chebi	CHEBI:90365	EC 4.6.1.1 (adenylate cyclase) inhibitor	inhibitor	protein family	ec-code	4.6.1.1	4.6.1.1
chebi	CHEBI:78678	EC 4.6.1.2 (guanylate cyclase) inhibitor	inhibitor	protein family	ec-code	4.6.1.2	4.6.1.2
chebi	CHEBI:76717	EC 4.7.* (C-P lyase) inhibitor	inhibitor	protein family	ec-code	4.7	4.7
chebi	CHEBI:76718	EC 4.99.* (miscellaneous lyase) inhibitor	inhibitor	protein family	ec-code	4.99	4.99
chebi	CHEBI:75596	EC 5.* (isomerase) inhibitor	inhibitor	protein family	ec-code	5	5
chebi	CHEBI:76692	EC 5.1.* (racemase/epimerase) inhibitor	inhibitor	protein family	ec-code	5.1	5.1
chebi	CHEBI:76828	EC 5.1.1.* (racemases acting on amino acids and derivatives) inhibitor	inhibitor	protein family	ec-code	5.1.1	5.1.1
chebi	CHEBI:75595	EC 5.1.1.1 (alanine racemase) inhibitor	inhibitor	protein family	ec-code	5.1.1.1	5.1.1.1
chebi	CHEBI:78381	EC 5.1.2.* (racemases acting on hydroxy acids and derivatives) inhibitor	inhibitor	protein family	ec-code	5.1.2	5.1.2
chebi	CHEBI:78382	EC 5.1.3.* (racemases acting on carbohydrates and derivatives) inhibitor	inhibitor	protein family	ec-code	5.1.3	5.1.3
chebi	CHEBI:78384	EC 5.1.3.2 (UDP-glucose 4-epimerase) inhibitor	inhibitor	protein family	ec-code	5.1.3.2	5.1.3.2
chebi	CHEBI:78383	EC 5.1.99.* (racemases acting on other compounds) inhibitor	inhibitor	protein family	ec-code	5.1.99	5.1.99
chebi	CHEBI:76693	EC 5.2.* (cis-trans-isomerase) inhibitor	inhibitor	protein family	ec-code	5.2	5.2
chebi	CHEBI:76694	EC 5.3.* (intramolecular oxidoreductase) inhibitor	inhibitor	protein family	ec-code	5.3	5.3
chebi	CHEBI:90689	EC 5.3.1.* (intramolecular oxidoreductase interconverting aldoses and ketoses) inhibitor	inhibitor	protein family	ec-code	5.3.1	5.3.1
chebi	CHEBI:90691	EC 5.3.1.1 (triose-phosphate isomerase) inhibitor	inhibitor	protein family	ec-code	5.3.1.1	5.3.1.1
chebi	CHEBI:86383	EC 5.3.3.* (intramolecular oxidase transposing C=C bonds) inhibitor	inhibitor	protein family	ec-code	5.3.3	5.3.3
chebi	CHEBI:86385	EC 5.3.3.5 (cholestenol Delta-isomerase) inhibitor	inhibitor	protein family	ec-code	5.3.3.5	5.3.3.5
chebi	CHEBI:76695	EC 5.4.* (intramolecular transferase) inhibitor	inhibitor	protein family	ec-code	5.4	5.4
chebi	CHEBI:76829	EC 5.4.3.* (intramolecular transferase transferring amino groups) inhibitor	inhibitor	protein family	ec-code	5.4.3	5.4.3
chebi	CHEBI:75190	EC 5.4.3.2 (lysine 2,3-aminomutase) inhibitor	inhibitor	protein family	ec-code	5.4.3.2	5.4.3.2
chebi	CHEBI:101090	EC 5.4.99.* (intramolecular transferase transferring other groups) inhibitor	inhibitor	protein family	ec-code	5.4.99	5.4.99
chebi	CHEBI:101086	EC 5.4.99.7 (lanosterol synthase) inhibitor	inhibitor	protein family	ec-code	5.4.99.7	5.4.99.7
chebi	CHEBI:76696	EC 5.5.* (intramolecular lyase) inhibitor	inhibitor	protein family	ec-code	5.5	5.5
chebi	CHEBI:76697	EC 5.99.* (other isomerases) inhibitor	inhibitor	protein family	ec-code	5.99	5.99
chebi	CHEBI:76830	EC 5.99.1.* (miscellaneous isomerase) inhibitor	inhibitor	protein family	ec-code	5.99.1	5.99.1
chebi	CHEBI:50276	EC 5.99.1.2 (DNA topoisomerase) inhibitor	inhibitor	protein family	ec-code	5.99.1.2	5.99.1.2
chebi	CHEBI:50750	EC 5.99.1.3 [DNA topoisomerase (ATP-hydrolysing)] inhibitor	inhibitor	protein family	ec-code	5.99.1.3	5.99.1.3
chebi	CHEBI:75603	EC 6.* (ligase) inhibitor	inhibitor	protein family	ec-code	6	6
chebi	CHEBI:76706	EC 6.1.* (C-O bond-forming ligase) inhibitor	inhibitor	protein family	ec-code	6.1	6.1
chebi	CHEBI:75416	EC 6.1.1.* (ligases forming aminoacyl tRNA and related compounds) inhibitor	inhibitor	protein family	ec-code	6.1.1	6.1.1
chebi	CHEBI:75495	EC 6.1.1.11 (serine--tRNA ligase) inhibitor	inhibitor	protein family	ec-code	6.1.1.11	6.1.1.11
chebi	CHEBI:82756	EC 6.1.1.12 (aspartate--tRNA ligase) inhibitor	inhibitor	protein family	ec-code	6.1.1.12	6.1.1.12
chebi	CHEBI:79392	EC 6.1.1.2 (tryptophan--tRNA ligase) inhibitor	inhibitor	protein family	ec-code	6.1.1.2	6.1.1.2
chebi	CHEBI:77953	EC 6.1.1.4 (leucine--tRNA ligase) inhibitor	inhibitor	protein family	ec-code	6.1.1.4	6.1.1.4
chebi	CHEBI:76707	EC 6.2.* (C-S bond-forming ligase) inhibitor	inhibitor	protein family	ec-code	6.2	6.2
chebi	CHEBI:83156	EC 6.2.1.* (acid-thiol ligase) inhibitor	inhibitor	protein family	ec-code	6.2.1	6.2.1
chebi	CHEBI:83157	EC 6.2.1.3 (long-chain-fatty-acid--CoA ligase) inhibitor	inhibitor	protein family	ec-code	6.2.1.3	6.2.1.3
chebi	CHEBI:75600	EC 6.3.* (C-N bond-forming ligase) inhibitor	inhibitor	protein family	ec-code	6.3	6.3
chebi	CHEBI:76823	EC 6.3.1.* (acid-ammonia/amine ligase) inhibitor	inhibitor	protein family	ec-code	6.3.1	6.3.1
chebi	CHEBI:24319	EC 6.3.1.2 (glutamate--ammonia ligase) inhibitor	inhibitor	protein family	ec-code	6.3.1.2	6.3.1.2
chebi	CHEBI:59105	EC 6.3.2.* (acid--D-amino-acid ligase) inhibitor	inhibitor	protein family	ec-code	6.3.2	6.3.2
chebi	CHEBI:75968	EC 6.3.2.19 (ubiquitin--protein ligase) inhibitor	inhibitor	protein family	ec-code	6.3.2.19	6.3.2.19
chebi	CHEBI:75599	EC 6.3.2.2 (glutamate--cysteine ligase) inhibitor	inhibitor	protein family	ec-code	6.3.2.2	6.3.2.2
chebi	CHEBI:75598	EC 6.3.2.4 (D-alanine--D-alanine ligase) inhibitor	inhibitor	protein family	ec-code	6.3.2.4	6.3.2.4
chebi	CHEBI:138924	EC 6.3.4.* (other carbon--nitrogen ligases) inhibitor	inhibitor	protein family	ec-code	6.3.4	6.3.4
chebi	CHEBI:138925	EC 6.3.4.2 [CTP synthase (glutamine hydrolyzing)] inhibitor	inhibitor	protein family	ec-code	6.3.4.2	6.3.4.2
chebi	CHEBI:138920	EC 6.3.5.* (carbon-nitrogen ligases with glutamine as amido-N-donor) inhibitor	inhibitor	protein family	ec-code	6.3.5	6.3.5
chebi	CHEBI:138953	EC 6.3.5.1 [NAD(+) synthase (glutamine-hydrolysing)] inhibitor	inhibitor	protein family	ec-code	6.3.5.1	6.3.5.1
chebi	CHEBI:138928	EC 6.3.5.2 [GMP synthase (glutamine-hydrolysing)] inhibitor	inhibitor	protein family	ec-code	6.3.5.2	6.3.5.2
chebi	CHEBI:138927	EC 6.3.5.3 (phosphoribosylformylglycinamidine synthase) inhibitor	inhibitor	protein family	ec-code	6.3.5.3	6.3.5.3
chebi	CHEBI:138956	EC 6.3.5.4 [asparagine synthase (glutamine-hydrolysing)] inhibitor	inhibitor	protein family	ec-code	6.3.5.4	6.3.5.4
chebi	CHEBI:138921	EC 6.3.5.5 [carbamoyl-phosphate synthase (glutamine-hydrolysing)] inhibitor	inhibitor	protein family	ec-code	6.3.5.5	6.3.5.5
chebi	CHEBI:75604	EC 6.4.* (C-C bond-forming ligase) inhibitor	inhibitor	protein family	ec-code	6.4	6.4
chebi	CHEBI:76824	EC 6.4.1.* (carboxylase) inhibitor	inhibitor	protein family	ec-code	6.4.1	6.4.1
chebi	CHEBI:90318	EC 6.4.1.1 (pyruvate carboxylase) inhibitor	inhibitor	protein family	ec-code	6.4.1.1	6.4.1.1
chebi	CHEBI:70722	EC 6.4.1.2 (acetyl-CoA carboxylase) inhibitor	inhibitor	protein family	ec-code	6.4.1.2	6.4.1.2
chebi	CHEBI:75605	EC 6.5.* (phosphoric ester bond-forming ligase) inhibitor	inhibitor	protein family	ec-code	6.5	6.5
chebi	CHEBI:76827	EC 6.5.1.* (DNA/RNA repair enzymes) inhibitor	inhibitor	protein family	ec-code	6.5.1	6.5.1
chebi	CHEBI:64920	EC 6.5.1.1 [DNA ligase (ATP)] inhibitor	inhibitor	protein family	pr	PR:000023089	DNA ligase
chebi	CHEBI:64920	EC 6.5.1.1 [DNA ligase (ATP)] inhibitor	inhibitor	protein family	ec-code	6.5.1.1	6.5.1.1
chebi	CHEBI:76708	EC 6.6.* (N-metal bond-forming ligase) inhibitor	inhibitor	protein family	ec-code	6.6	6.6
chebi	CHEBI:65259	GABA antagonist	antagonist	protein family	hgnc.genefamily	562	Gamma-aminobutyric acid (GABA) receptors
chebi	CHEBI:38999	GABA-gated chloride channel antagonist	antagonist	molecular function	go	GO:0022851	GABA-gated chloride ion channel activity
chebi	CHEBI:59229	GnRH antagonist	antagonist	protein	hgnc	4419	GNRH1
chebi	CHEBI:59229	GnRH antagonist	antagonist	molecular function	go	GO:0005183	gonadotropin hormone-releasing hormone activity
chebi	CHEBI:71173	H1-receptor agonist	agonist	protein	hgnc	5182	HRH1
chebi	CHEBI:37955	H1-receptor antagonist	antagonist	protein	pr	PR:000001422	histamine H1 receptor
chebi	CHEBI:37955	H1-receptor antagonist	antagonist	protein	hgnc	5182	HRH1
chebi	CHEBI:37961	H2-receptor antagonist	antagonist	protein	pr	PR:000001423	histamine H2 receptor
chebi	CHEBI:37961	H2-receptor antagonist	antagonist	protein	hgnc	5183	HRH2
chebi	CHEBI:64154	H3-receptor agonist	agonist	protein	pr	PR:000001564	histamine H3 receptor
chebi	CHEBI:64154	H3-receptor agonist	agonist	protein	hgnc	5184	HRH2
chebi	CHEBI:64176	H3-receptor antagonist	antagonist	protein	pr	PR:000001564	histamine H3 receptor
chebi	CHEBI:64176	H3-receptor antagonist	antagonist	protein	hgnc	5184	HRH2
chebi	CHEBI:64155	H4-receptor agonist	agonist	protein	pr	PR:000001565	H4 histamine receptor
chebi	CHEBI:64155	H4-receptor agonist	agonist	protein	hgnc	17383	HRH4
chebi	CHEBI:67268	HIV-1 integrase inhibitor	inhibitor	molecular function	go	GO:0008907	integrase activity
chebi	CHEBI:140921	Hedgehog signaling pathway inhibitor	inhibitor	biological process	go	GO:0007224	smoothened signaling pathway
chebi	CHEBI:78606	Hsp70 inducer	activator	protein family	fplx	HSPA	HSPA
chebi	CHEBI:63962	Hsp90 inhibitor	inhibitor	protein family	pr	PR:000025350	HSPC protein
chebi	CHEBI:63962	Hsp90 inhibitor	inhibitor	protein family	fplx	HSP90	HSP90
chebi	CHEBI:139109	IP3 receptor agonist	agonist	protein	hgnc	6180	ITPR1
chebi	CHEBI:131186	IP3 receptor antagonist	antagonist	protein	hgnc	6180	ITPR1
chebi	CHEBI:64338	K-ATP channel agonist	agonist	protein complex	go	GO:0008282	inward rectifying potassium channel
chebi	CHEBI:65254	LRH-1 agonist	agonist	protein	hgnc	7984	NR5A2
chebi	CHEBI:136580	LRH-1 antagonist	antagonist	protein	hgnc	7984	NR5A2
chebi	CHEBI:72298	MTP inhibitor	inhibitor	protein	hgnc	7467	MTTP
chebi	CHEBI:73240	NF-kappaB inhibitor	inhibitor	protein complex	fplx	NFkappaB	NFkappaB
chebi	CHEBI:64571	NMDA receptor agonist	agonist	molecular function	go	GO:0004972	NMDA glutamate receptor activity
chebi	CHEBI:70782	PPARalpha agonist	agonist	protein	hgnc	9232	PPARA
chebi	CHEBI:71554	PPARgamma agonist	agonist	protein	hgnc	9236	PPARG
chebi	CHEBI:131789	RUNX1 inhibitor	inhibitor	protein	hgnc	10471	RUNX1
chebi	CHEBI:138380	RhoA inhibitor	inhibitor	protein	hgnc	667	RHOA
chebi	CHEBI:138381	RhoC inhibitor	inhibitor	protein	hgnc	669	RHOC
chebi	CHEBI:136651	S100 calcium-binding protein B inhibitor	inhibitor	protein	hgnc	10500	S100B
chebi	CHEBI:66908	SMO receptor antagonist	antagonist	protein	hgnc	11119	SMO
chebi	CHEBI:87183	STAT3 inhibitor	inhibitor	protein	hgnc	11364	STAT3
chebi	CHEBI:87588	Smad3 inhibitor	inhibitor	protein	hgnc	6769	SMAD3
chebi	CHEBI:63173	T-cell proliferation inhibitor	inhibitor	biological process	go	GO:0042098	T cell proliferation
chebi	CHEBI:91202	TGFbeta receptor antagonist	antagonist	protein family	fplx	TGFBR	TGFBR
chebi	CHEBI:137514	TRPA1 channel agonist	agonist	protein	hgnc	497	TRPA1
chebi	CHEBI:140535	TRPV1 agonist	agonist	protein	hgnc	12716	TRPV1
chebi	CHEBI:140061	TRPV4 agonist	agonist	protein	hgnc	18083	TRPV4
chebi	CHEBI:77161	Toll-like receptor 2 agonist	agonist	protein	hgnc	11848	TLR2
chebi	CHEBI:77324	UDP-glucuronosyltransferase activator	activator	protein family	fplx	UGT	UGT
chebi	CHEBI:91189	VEGF activator	activator	protein family	fplx	VEGF	VEGF
chebi	CHEBI:78009	Wiskott-Aldrich syndrome protein inhibitor	inhibitor	protein	hgnc	12731	WAS
chebi	CHEBI:64697	acyl-CoA:cholesterol acyltransferase 2 inhibitor	inhibitor	protein	pr	PR:000015390	sterol O-acyltransferase 2
chebi	CHEBI:64697	acyl-CoA:cholesterol acyltransferase 2 inhibitor	inhibitor	protein	hgnc	11178	SOAT2
chebi	CHEBI:65057	adenosine A1 receptor agonist	agonist	protein	hgnc	262	ADORA1
chebi	CHEBI:65057	adenosine A1 receptor agonist	agonist	protein	pr	PR:000001575	adenosine receptor A1
chebi	CHEBI:63957	adenosine A1 receptor antagonist	antagonist	protein	hgnc	262	ADORA1
chebi	CHEBI:73310	adenosine A2A receptor agonist	agonist	protein	hgnc	263	ADORA2A
chebi	CHEBI:53121	adenosine A2A receptor antagonist	antagonist	protein	hgnc	263	ADORA2A
chebi	CHEBI:131359	adenosine A2B receptor agonist	agonist	protein	hgnc	264	ADORA2B
chebi	CHEBI:73319	adenosine A3 receptor agonist	agonist	protein	hgnc	268	ADORA3
chebi	CHEBI:70725	adenosine A3 receptor antagonist	antagonist	protein	hgnc	268	ADORA3
chebi	CHEBI:73311	adenosine receptor agonist	agonist	protein family	mesh	D018047	Receptors, Purinergic P1
chebi	CHEBI:71232	adenosine receptor antagonist	antagonist	protein family	hgnc.genefamily	211	Adenosine receptors (ADORA)
chebi	CHEBI:78548	adenylate cyclase agonist	agonist	protein family	fplx	ADCY	ADCY
chebi	CHEBI:50844	aldosterone antagonist	antagonist	chemical	chebi	CHEBI:27584	aldosterone
chebi	CHEBI:63936	alpha1B-adrenoceptor antagonist	antagonist	protein	hgnc	278	ADRA1B
chebi	CHEBI:63936	alpha1B-adrenoceptor antagonist	antagonist	molecular function	go	GO:0031692	alpha-1B adrenergic receptor binding
chebi	CHEBI:35497	androgen antagonist	antagonist	chemical	chebi	CHEBI:50113	androgen
chebi	CHEBI:77326	androstane receptor agonist	agonist	protein	hgnc	7969	NR1I3
chebi	CHEBI:50927	angiogenesis inducing agent	activator	biological process	go	GO:0001525	angiogenesis
