source_db	source_id	source_name	modulation	type	target_db	target_id	target_name
chebi	76895	EC 3.6.3.* (acid anhydride hydrolase catalysing transmembrane movement of substances) inhibitor	inhibitor	protein family	eccode	3.6.3	3.6.3
chebi	77747	EC 3.6.3.1 (phospholipid-translocating ATPase) inhibitor	inhibitor	protein family	eccode	3.6.3.1	3.6.3.1
chebi	49200	EC 3.6.3.10 (H(+)/K(+)-exchanging ATPase) inhibitor	inhibitor	protein family	eccode	3.6.3.10	3.6.3.10
chebi	73214	EC 3.6.3.14 (H(+)-transporting two-sector ATPase) inhibitor	inhibitor	protein family	eccode	3.6.3.14	3.6.3.14
chebi	77748	EC 3.6.3.44 (xenobiotic-transporting ATPase) inhibitor	inhibitor	protein family	eccode	3.6.3.44	3.6.3.44
chebi	131770	EC 3.6.3.49 (channel-conductance-controlling ATPase) inhibitor	inhibitor	protein family	eccode	3.6.3.49	3.6.3.49
chebi	60186	EC 3.6.3.8 (Ca(2+)-transporting ATPase) inhibitor	inhibitor	protein family	eccode	3.6.3.8	3.6.3.8
chebi	63510	EC 3.6.3.9 (Na(+)/K(+)-transporting ATPase) inhibitor	inhibitor	protein family	eccode	3.6.3.9	3.6.3.9
chebi	76938	EC 3.6.4.* (hydrolases acting on ATP; involved in cellular and subcellular movement) inhibitor	inhibitor	protein family	eccode	3.6.4	3.6.4
chebi	76939	EC 3.6.4.10 (non-chaperonin molecular chaperone ATPase) inhibitor	inhibitor	protein family	eccode	3.6.4.10	3.6.4.10
chebi	132771	EC 3.6.5.* (hydrolases acting on GTP; involved in cellular and subcellular movement) inhibitor	inhibitor	protein family	eccode	3.6.5	3.6.5
chebi	144981	EC 3.6.5.2 (small monomeric GTPase) inhibitor	inhibitor	protein family	eccode	3.6.5.2	3.6.5.2
chebi	132772	EC 3.6.5.5 (dynamin GTPase) inhibitor	inhibitor	protein family	eccode	3.6.5.5	3.6.5.5
chebi	76766	EC 3.7.* (hydrolases acting on C-C bonds) inhibitor	inhibitor	protein family	eccode	3.7	3.7
chebi	76767	EC 3.8.* (hydrolases acting on halide bonds) inhibitor	inhibitor	protein family	eccode	3.8	3.8
chebi	76768	EC 3.9.* (hydrolases acting on P-N bonds) inhibitor	inhibitor	protein family	eccode	3.9	3.9
chebi	76710	EC 4.* (lyase) inhibitor	inhibitor	protein family	eccode	4	4
chebi	76711	EC 4.1.* (C-C lyase) inhibitor	inhibitor	protein family	eccode	4.1	4.1
chebi	76906	EC 4.1.1.* (carboxy-lyase) inhibitor	inhibitor	protein family	eccode	4.1.1	4.1.1
chebi	142581	EC 4.1.1.15 (glutamate decarboxylase) inhibitor	inhibitor	protein family	eccode	4.1.1.15	4.1.1.15
chebi	139556	EC 4.1.1.17 (ornithine decarboxylase) inhibitor	inhibitor	protein family	eccode	4.1.1.17	4.1.1.17
chebi	65053	EC 4.1.1.19 (arginine decarboxylase) inhibitor	inhibitor	protein family	eccode	4.1.1.19	4.1.1.19
chebi	90285	EC 4.1.1.23 (orotidine-5'-phosphate decarboxylase) inhibitor	inhibitor	protein family	eccode	4.1.1.23	4.1.1.23
chebi	59321	EC 4.1.1.28 (aromatic-L-amino-acid decarboxylase) inhibitor	inhibitor	protein family	eccode	4.1.1.28	4.1.1.28
chebi	138938	EC 4.1.1.39 (ribulose-bisphosphate carboxylase) inhibitor	inhibitor	protein family	eccode	4.1.1.39	4.1.1.39
chebi	78024	EC 4.1.1.50 (adenosylmethionine decarboxylase) inhibitor	inhibitor	protein family	eccode	4.1.1.50	4.1.1.50
chebi	83035	EC 4.1.2.* (aldehyde-lyase) inhibitor	inhibitor	protein family	eccode	4.1.2	4.1.2
chebi	83034	EC 4.1.2.27 (sphinganine-1-phosphate aldolase) inhibitor	inhibitor	protein family	eccode	4.1.2.27	4.1.2.27
chebi	76712	EC 4.2.* (C-O lyase) inhibitor	inhibitor	protein family	eccode	4.2	4.2
chebi	76907	EC 4.2.1.* (hydro-lyases) inhibitor	inhibitor	protein family	eccode	4.2.1	4.2.1
chebi	23018	EC 4.2.1.1 (carbonic anhydrase) inhibitor	inhibitor	protein family	eccode	4.2.1.1	4.2.1.1
chebi	60688	EC 4.2.1.20 (tryptophan synthase) inhibitor	inhibitor	protein family	eccode	4.2.1.20	4.2.1.20
chebi	63157	EC 4.2.1.22 (cystathionine beta-synthase) inhibitor	inhibitor	protein family	eccode	4.2.1.22	4.2.1.22
chebi	62608	EC 4.2.1.3 (aconitate hydratase) inhibitor	inhibitor	protein family	eccode	4.2.1.3	4.2.1.3
chebi	84012	EC 4.2.1.94 (scytalone dehydratase) inhibitor	inhibitor	protein family	eccode	4.2.1.94	4.2.1.94
chebi	76713	EC 4.3.* (C-N lyase) inhibitor	inhibitor	protein family	eccode	4.3	4.3
chebi	76832	EC 4.3.1.* (ammonia-lyase) inhibitor	inhibitor	protein family	eccode	4.3.1	4.3.1
chebi	77090	EC 4.3.1.10 (serine-sulfate ammonia-lyase) inhibitor	inhibitor	protein family	eccode	4.3.1.10	4.3.1.10
chebi	77881	EC 4.3.1.15 (diaminopropionate ammonia-lyase) inhibitor	inhibitor	protein family	eccode	4.3.1.15	4.3.1.15
chebi	62871	EC 4.3.1.24 (phenylalanine ammonia-lyase) inhibitor	inhibitor	protein family	eccode	4.3.1.24	4.3.1.24
chebi	77703	EC 4.3.1.3 (histidine ammonia-lyase) inhibitor	inhibitor	protein family	eccode	4.3.1.3	4.3.1.3
chebi	76714	EC 4.4.* (C-S lyase) inhibitor	inhibitor	protein family	eccode	4.4	4.4
chebi	76831	EC 4.4.1.* (C-S lyase) inhibitor	inhibitor	protein family	eccode	4.4.1	4.4.1
chebi	73196	EC 4.4.1.11 (methionine gamma-lyase) inhibitor	inhibitor	protein family	eccode	4.4.1.11	4.4.1.11
chebi	136984	EC 4.4.1.14 (1-aminocyclopropane-1-carboxylate synthase) inhibitor	inhibitor	protein family	eccode	4.4.1.14	4.4.1.14
chebi	76715	EC 4.5.* (C-halide lyase) inhibitor	inhibitor	protein family	eccode	4.5	4.5
chebi	76716	EC 4.6.* (P-O lyase) inhibitor	inhibitor	protein family	eccode	4.6	4.6
chebi	90365	EC 4.6.1.1 (adenylate cyclase) inhibitor	inhibitor	protein family	eccode	4.6.1.1	4.6.1.1
chebi	78678	EC 4.6.1.2 (guanylate cyclase) inhibitor	inhibitor	protein family	eccode	4.6.1.2	4.6.1.2
chebi	76717	EC 4.7.* (C-P lyase) inhibitor	inhibitor	protein family	eccode	4.7	4.7
chebi	76718	EC 4.99.* (miscellaneous lyase) inhibitor	inhibitor	protein family	eccode	4.99	4.99
chebi	75596	EC 5.* (isomerase) inhibitor	inhibitor	protein family	eccode	5	5
chebi	76692	EC 5.1.* (racemase/epimerase) inhibitor	inhibitor	protein family	eccode	5.1	5.1
chebi	76828	EC 5.1.1.* (racemases acting on amino acids and derivatives) inhibitor	inhibitor	protein family	eccode	5.1.1	5.1.1
chebi	75595	EC 5.1.1.1 (alanine racemase) inhibitor	inhibitor	protein family	eccode	5.1.1.1	5.1.1.1
chebi	78381	EC 5.1.2.* (racemases acting on hydroxy acids and derivatives) inhibitor	inhibitor	protein family	eccode	5.1.2	5.1.2
chebi	78382	EC 5.1.3.* (racemases acting on carbohydrates and derivatives) inhibitor	inhibitor	protein family	eccode	5.1.3	5.1.3
chebi	78384	EC 5.1.3.2 (UDP-glucose 4-epimerase) inhibitor	inhibitor	protein family	eccode	5.1.3.2	5.1.3.2
chebi	78383	EC 5.1.99.* (racemases acting on other compounds) inhibitor	inhibitor	protein family	eccode	5.1.99	5.1.99
chebi	76693	EC 5.2.* (cis-trans-isomerase) inhibitor	inhibitor	protein family	eccode	5.2	5.2
chebi	76694	EC 5.3.* (intramolecular oxidoreductase) inhibitor	inhibitor	protein family	eccode	5.3	5.3
chebi	90689	EC 5.3.1.* (intramolecular oxidoreductase interconverting aldoses and ketoses) inhibitor	inhibitor	protein family	eccode	5.3.1	5.3.1
chebi	90691	EC 5.3.1.1 (triose-phosphate isomerase) inhibitor	inhibitor	protein family	eccode	5.3.1.1	5.3.1.1
chebi	86383	EC 5.3.3.* (intramolecular oxidase transposing C=C bonds) inhibitor	inhibitor	protein family	eccode	5.3.3	5.3.3
chebi	86385	EC 5.3.3.5 (cholestenol Delta-isomerase) inhibitor	inhibitor	protein family	eccode	5.3.3.5	5.3.3.5
chebi	76695	EC 5.4.* (intramolecular transferase) inhibitor	inhibitor	protein family	eccode	5.4	5.4
chebi	76829	EC 5.4.3.* (intramolecular transferase transferring amino groups) inhibitor	inhibitor	protein family	eccode	5.4.3	5.4.3
chebi	75190	EC 5.4.3.2 (lysine 2,3-aminomutase) inhibitor	inhibitor	protein family	eccode	5.4.3.2	5.4.3.2
chebi	101090	EC 5.4.99.* (intramolecular transferase transferring other groups) inhibitor	inhibitor	protein family	eccode	5.4.99	5.4.99
chebi	101086	EC 5.4.99.7 (lanosterol synthase) inhibitor	inhibitor	protein family	eccode	5.4.99.7	5.4.99.7
chebi	76696	EC 5.5.* (intramolecular lyase) inhibitor	inhibitor	protein family	eccode	5.5	5.5
chebi	76697	EC 5.99.* (other isomerases) inhibitor	inhibitor	protein family	eccode	5.99	5.99
chebi	76830	EC 5.99.1.* (miscellaneous isomerase) inhibitor	inhibitor	protein family	eccode	5.99.1	5.99.1
chebi	50276	EC 5.99.1.2 (DNA topoisomerase) inhibitor	inhibitor	protein family	eccode	5.99.1.2	5.99.1.2
chebi	50750	EC 5.99.1.3 [DNA topoisomerase (ATP-hydrolysing)] inhibitor	inhibitor	protein family	eccode	5.99.1.3	5.99.1.3
chebi	75603	EC 6.* (ligase) inhibitor	inhibitor	protein family	eccode	6	6
chebi	76706	EC 6.1.* (C-O bond-forming ligase) inhibitor	inhibitor	protein family	eccode	6.1	6.1
chebi	75416	EC 6.1.1.* (ligases forming aminoacyl tRNA and related compounds) inhibitor	inhibitor	protein family	eccode	6.1.1	6.1.1
chebi	75495	EC 6.1.1.11 (serine--tRNA ligase) inhibitor	inhibitor	protein family	eccode	6.1.1.11	6.1.1.11
chebi	82756	EC 6.1.1.12 (aspartate--tRNA ligase) inhibitor	inhibitor	protein family	eccode	6.1.1.12	6.1.1.12
chebi	79392	EC 6.1.1.2 (tryptophan--tRNA ligase) inhibitor	inhibitor	protein family	eccode	6.1.1.2	6.1.1.2
chebi	77953	EC 6.1.1.4 (leucine--tRNA ligase) inhibitor	inhibitor	protein family	eccode	6.1.1.4	6.1.1.4
chebi	76707	EC 6.2.* (C-S bond-forming ligase) inhibitor	inhibitor	protein family	eccode	6.2	6.2
chebi	83156	EC 6.2.1.* (acid-thiol ligase) inhibitor	inhibitor	protein family	eccode	6.2.1	6.2.1
chebi	83157	EC 6.2.1.3 (long-chain-fatty-acid--CoA ligase) inhibitor	inhibitor	protein family	eccode	6.2.1.3	6.2.1.3
chebi	75600	EC 6.3.* (C-N bond-forming ligase) inhibitor	inhibitor	protein family	eccode	6.3	6.3
chebi	76823	EC 6.3.1.* (acid-ammonia/amine ligase) inhibitor	inhibitor	protein family	eccode	6.3.1	6.3.1
chebi	24319	EC 6.3.1.2 (glutamate--ammonia ligase) inhibitor	inhibitor	protein family	eccode	6.3.1.2	6.3.1.2
chebi	59105	EC 6.3.2.* (acid--D-amino-acid ligase) inhibitor	inhibitor	protein family	eccode	6.3.2	6.3.2
chebi	75968	EC 6.3.2.19 (ubiquitin--protein ligase) inhibitor	inhibitor	protein family	eccode	6.3.2.19	6.3.2.19
chebi	75599	EC 6.3.2.2 (glutamate--cysteine ligase) inhibitor	inhibitor	protein family	eccode	6.3.2.2	6.3.2.2
chebi	75598	EC 6.3.2.4 (D-alanine--D-alanine ligase) inhibitor	inhibitor	protein family	eccode	6.3.2.4	6.3.2.4
chebi	138924	EC 6.3.4.* (other carbon--nitrogen ligases) inhibitor	inhibitor	protein family	eccode	6.3.4	6.3.4
chebi	138925	EC 6.3.4.2 [CTP synthase (glutamine hydrolyzing)] inhibitor	inhibitor	protein family	eccode	6.3.4.2	6.3.4.2
chebi	138920	EC 6.3.5.* (carbon-nitrogen ligases with glutamine as amido-N-donor) inhibitor	inhibitor	protein family	eccode	6.3.5	6.3.5
chebi	138953	EC 6.3.5.1 [NAD(+) synthase (glutamine-hydrolysing)] inhibitor	inhibitor	protein family	eccode	6.3.5.1	6.3.5.1
chebi	138928	EC 6.3.5.2 [GMP synthase (glutamine-hydrolysing)] inhibitor	inhibitor	protein family	eccode	6.3.5.2	6.3.5.2
chebi	138927	EC 6.3.5.3 (phosphoribosylformylglycinamidine synthase) inhibitor	inhibitor	protein family	eccode	6.3.5.3	6.3.5.3
chebi	138956	EC 6.3.5.4 [asparagine synthase (glutamine-hydrolysing)] inhibitor	inhibitor	protein family	eccode	6.3.5.4	6.3.5.4
chebi	138921	EC 6.3.5.5 [carbamoyl-phosphate synthase (glutamine-hydrolysing)] inhibitor	inhibitor	protein family	eccode	6.3.5.5	6.3.5.5
chebi	75604	EC 6.4.* (C-C bond-forming ligase) inhibitor	inhibitor	protein family	eccode	6.4	6.4
chebi	76824	EC 6.4.1.* (carboxylase) inhibitor	inhibitor	protein family	eccode	6.4.1	6.4.1
chebi	90318	EC 6.4.1.1 (pyruvate carboxylase) inhibitor	inhibitor	protein family	eccode	6.4.1.1	6.4.1.1
chebi	70722	EC 6.4.1.2 (acetyl-CoA carboxylase) inhibitor	inhibitor	protein family	eccode	6.4.1.2	6.4.1.2
chebi	75605	EC 6.5.* (phosphoric ester bond-forming ligase) inhibitor	inhibitor	protein family	eccode	6.5	6.5
chebi	76827	EC 6.5.1.* (DNA/RNA repair enzymes) inhibitor	inhibitor	protein family	eccode	6.5.1	6.5.1
chebi	64920	EC 6.5.1.1 [DNA ligase (ATP)] inhibitor	inhibitor	protein family	pr	000023089	DNA ligase
chebi	64920	EC 6.5.1.1 [DNA ligase (ATP)] inhibitor	inhibitor	protein family	eccode	6.5.1.1	6.5.1.1
chebi	76708	EC 6.6.* (N-metal bond-forming ligase) inhibitor	inhibitor	protein family	eccode	6.6	6.6
chebi	65259	GABA antagonist	antagonist	protein family	hgnc.genefamily	562	Gamma-aminobutyric acid (GABA) receptors
chebi	38999	GABA-gated chloride channel antagonist	antagonist	molecular function	go	0022851	GABA-gated chloride ion channel activity
chebi	59229	GnRH antagonist	antagonist	protein	hgnc	4419	GNRH1
chebi	59229	GnRH antagonist	antagonist	molecular function	go	0005183	gonadotropin hormone-releasing hormone activity
chebi	71173	H1-receptor agonist	agonist	protein	hgnc	5182	HRH1
chebi	37955	H1-receptor antagonist	antagonist	protein	pr	000001422	histamine H1 receptor
chebi	37955	H1-receptor antagonist	antagonist	protein	hgnc	5182	HRH1
chebi	37961	H2-receptor antagonist	antagonist	protein	pr	000001423	histamine H2 receptor
chebi	37961	H2-receptor antagonist	antagonist	protein	hgnc	5183	HRH2
chebi	64154	H3-receptor agonist	agonist	protein	pr	000001564	histamine H3 receptor
chebi	64154	H3-receptor agonist	agonist	protein	hgnc	5184	HRH2
chebi	64176	H3-receptor antagonist	antagonist	protein	pr	000001564	histamine H3 receptor
chebi	64176	H3-receptor antagonist	antagonist	protein	hgnc	5184	HRH2
chebi	64155	H4-receptor agonist	agonist	protein	pr	000001565	H4 histamine receptor
chebi	64155	H4-receptor agonist	agonist	protein	hgnc	17383	HRH4
chebi	35660	HIV protease inhibitor	inhibitor	protein	mesh	D016333	HIV Protease
chebi	67268	HIV-1 integrase inhibitor	inhibitor	molecular function	go	0008907	integrase activity
chebi	140921	Hedgehog signaling pathway inhibitor	inhibitor	biological process	go	0007224	smoothened signaling pathway
chebi	78606	Hsp70 inducer	activator	protein family	fplx	HSPA	HSPA
chebi	63962	Hsp90 inhibitor	inhibitor	protein family	pr	000025350	HSPC protein
chebi	63962	Hsp90 inhibitor	inhibitor	protein family	fplx	HSP90	HSP90
chebi	139109	IP3 receptor agonist	agonist	protein	hgnc	6180	ITPR1
chebi	131186	IP3 receptor antagonist	antagonist	protein	hgnc	6180	ITPR1
chebi	64338	K-ATP channel agonist	agonist	protein complex	go	0008282	inward rectifying potassium channel
chebi	65254	LRH-1 agonist	agonist	protein	hgnc	7984	NR5A2
chebi	136580	LRH-1 antagonist	antagonist	protein	hgnc	7984	NR5A2
chebi	72298	MTP inhibitor	inhibitor	protein	hgnc	7467	MTTP
chebi	73240	NF-kappaB inhibitor	inhibitor	protein complex	fplx	NFkappaB	NFkappaB
chebi	64571	NMDA receptor agonist	agonist	molecular function	go	0004972	NMDA glutamate receptor activity
chebi	70781	PPAR modulator	modulator	protein family	fplx	PPAR	PPAR
chebi	70782	PPARalpha agonist	agonist	protein	hgnc	9232	PPARA
chebi	71554	PPARgamma agonist	agonist	protein	hgnc	9236	PPARG
chebi	131789	RUNX1 inhibitor	inhibitor	protein	hgnc	10471	RUNX1
chebi	138380	RhoA inhibitor	inhibitor	protein	hgnc	667	RHOA
chebi	138381	RhoC inhibitor	inhibitor	protein	hgnc	669	RHOC
chebi	136651	S100 calcium-binding protein B inhibitor	inhibitor	protein	hgnc	10500	S100B
chebi	66908	SMO receptor antagonist	antagonist	protein	hgnc	11119	SMO
chebi	87183	STAT3 inhibitor	inhibitor	protein	hgnc	11364	STAT3
chebi	87588	Smad3 inhibitor	inhibitor	protein	hgnc	6769	SMAD3
chebi	63173	T-cell proliferation inhibitor	inhibitor	biological process	go	0042098	T cell proliferation
chebi	91202	TGFbeta receptor antagonist	antagonist	protein family	fplx	TGFBR	TGFBR
chebi	137514	TRPA1 channel agonist	agonist	protein	hgnc	497	TRPA1
chebi	140535	TRPV1 agonist	agonist	protein	hgnc	12716	TRPV1
chebi	140061	TRPV4 agonist	agonist	protein	hgnc	18083	TRPV4
chebi	77161	Toll-like receptor 2 agonist	agonist	protein	hgnc	11848	TLR2
chebi	77324	UDP-glucuronosyltransferase activator	activator	protein family	fplx	UGT	UGT
chebi	91189	VEGF activator	activator	protein family	fplx	VEGF	VEGF
chebi	78009	Wiskott-Aldrich syndrome protein inhibitor	inhibitor	protein	hgnc	12731	WAS
chebi	64697	acyl-CoA:cholesterol acyltransferase 2 inhibitor	inhibitor	protein	pr	000015390	sterol O-acyltransferase 2
chebi	64697	acyl-CoA:cholesterol acyltransferase 2 inhibitor	inhibitor	protein	hgnc	11178	SOAT2
chebi	65057	adenosine A1 receptor agonist	agonist	protein	hgnc	262	ADORA1
chebi	65057	adenosine A1 receptor agonist	agonist	protein	pr	000001575	adenosine receptor A1
chebi	63957	adenosine A1 receptor antagonist	antagonist	protein	hgnc	262	ADORA1
chebi	73310	adenosine A2A receptor agonist	agonist	protein	hgnc	263	ADORA2A
chebi	53121	adenosine A2A receptor antagonist	antagonist	protein	hgnc	263	ADORA2A
chebi	131359	adenosine A2B receptor agonist	agonist	protein	hgnc	264	ADORA2B
chebi	73319	adenosine A3 receptor agonist	agonist	protein	hgnc	268	ADORA3
chebi	70725	adenosine A3 receptor antagonist	antagonist	protein	hgnc	268	ADORA3
chebi	73311	adenosine receptor agonist	agonist	protein family	mesh	D018047	Receptors, Purinergic P1
chebi	71232	adenosine receptor antagonist	antagonist	protein family	hgnc.genefamily	211	Adenosine receptors (ADORA)
chebi	78548	adenylate cyclase agonist	agonist	protein family	fplx	ADCY	ADCY
chebi	50844	aldosterone antagonist	antagonist	chemical	chebi	27584	aldosterone
chebi	63936	alpha1B-adrenoceptor antagonist	antagonist	protein	hgnc	278	ADRA1B
chebi	63936	alpha1B-adrenoceptor antagonist	antagonist	molecular function	go	0031692	alpha-1B adrenergic receptor binding
chebi	35497	androgen antagonist	antagonist	chemical	chebi	50113	androgen
chebi	77326	androstane receptor agonist	agonist	protein	hgnc	7969	NR1I3
chebi	50927	angiogenesis inducing agent	activator	biological process	go	0001525	angiogenesis
chebi	48422	angiogenesis inhibitor	inhibitor	biological process	go	0001525	angiogenesis
chebi	50926	angiogenesis modulating agent	modulator	biological process	go	0001525	angiogenesis
chebi	61016	angiotensin receptor antagonist	antagonist	molecular function	go	0001595	angiotensin receptor activity
chebi	64947	anti-HIV-1 agent	inhibitor	organism	ncbitaxon	11676	Human immunodeficiency virus 1
chebi	67079	anti-inflammatory agent	inhibitor	biological process	go	0006954	inflammatory response
chebi	35472	anti-inflammatory drug	inhibitor	biological process	go	0006954	inflammatory response
chebi	33282	antibacterial agent	inhibitor	organism	ncbitaxon	2	Bacteria
chebi	36047	antibacterial drug	inhibitor	organism	ncbitaxon	2	Bacteria
chebi	35623	anticonvulsant	inhibitor	phenotype	efo	0009853	convulsion
chebi	90753	antidote to organophosphate poisoning	inhibitor	biological process	efo	0010581	organophosphate poisoning
chebi	66956	antidyskinesia agent	inhibitor	phenotype	hp	0100660	Dyskinesia
chebi	48675	antifibrinolytic drug	inhibitor	biological process	go	0042730	fibrinolysis
chebi	35718	antifungal agent	inhibitor	organism	ncbitaxon	4751	fungi
chebi	86327	antifungal drug	inhibitor	organism	ncbitaxon	4751	fungi
chebi	39456	antiglaucoma drug	inhibitor	phenotype	hp	0000501	Glaucoma
chebi	59844	antihyperplasia drug	inhibitor	phenotype	efo	0000536	hyperplasia
chebi	35679	antilipemic drug	inhibitor	phenotype	efo	0003774	hyperlipidemia
chebi	38068	antimalarial	inhibitor	phenotype	efo	0001068	malaria
chebi	35477	antimanic drug	inhibitor	phenotype	efo	0004247	mood disorder
chebi	50843	antimineralocorticoid	antagonist	chemical	chebi	25354	mineralocorticoid
chebi	50843	antimineralocorticoid	inhibitor	biological process	go	0006705	mineralocorticoid biosynthetic process
chebi	64912	antimycobacterial drug	inhibitor	organism	ncbitaxon	1763	Mycobacterium
chebi	50827	antiparathyroid drug	inhibitor	phenotype	efo	0008506	hyperparathyroidism
chebi	48407	antiparkinson drug	inhibitor	phenotype	efo	0002508	Parkinson's disease
chebi	35493	antipyretic	inhibitor	biological process	go	0001660	fever generation
chebi	35842	antirheumatic drug	inhibitor	phenotype	hp	0001370	Rheumatoid arthritis
chebi	59010	antiseborrheic	inhibitor	phenotype	hp	0001051	Seborrheic dermatitis
chebi	53784	antispasmodic drug	inhibitor	phenotype	hp	0002487	Hyperkinetic movements
chebi	145047	antispermatogenic agent	inhibitor	biological process	go	0007283	spermatogenesis
chebi	36051	antisyphilitic drug	inhibitor	phenotype	efo	0007504	syphilis
chebi	50671	antithyroid drug	inhibitor	phenotype	efo	0009189	Hyperthyroidism
chebi	36050	antitreponemal drug	inhibitor	organism	ncbitaxon	157	Treponema
chebi	51177	antitussive	inhibitor	phenotype	hp	0012735	Cough
chebi	22587	antiviral agent	inhibitor	organism	ncbitaxon	10239	Viruses
chebi	36044	antiviral drug	inhibitor	organism	ncbitaxon	10239	Viruses
chebi	68495	apoptosis inducer	activator	biological process	go	0006915	apoptotic process
chebi	68494	apoptosis inhibitor	inhibitor	biological process	go	0006915	apoptotic process
chebi	72768	aryl hydrocarbon receptor agonist	agonist	protein	hgnc	348	AHR
chebi	76998	aryl hydrocarbon receptor antagonist	antagonist	protein	hgnc	348	AHR
chebi	88230	autophagy inhibitor	inhibitor	biological process	go	0006914	autophagy
chebi	77496	bradykinin receptor B2 agonist	agonist	protein	hgnc	1030	BDKRB2
chebi	77495	bradykinin receptor agonist	agonist	protein family	fplx	BDKR	BDKR
chebi	68557	bradykinin receptor antagonist	antagonist	protein family	fplx	BDKR	BDKR
chebi	68557	bradykinin receptor antagonist	antagonist	protein family	mesh	D018002	Receptors, Bradykinin
chebi	72771	breast cancer resistance protein inhibitor	inhibitor	protein	hgnc	74	ABCG2
chebi	137114	bromodomain-containing protein 4 inhibitor	inhibitor	protein	hgnc	13575	BRD4
chebi	38807	calcium channel agonist	agonist	molecular function	go	0005262	calcium channel activity
chebi	38808	calcium channel modulator	modulator	molecular function	go	0005262	calcium channel activity
chebi	130181	calmodulin antagonist	antagonist	protein family	fplx	CALM	CALM
chebi	67072	cannabinoid receptor agonist	agonist	protein family	mesh	D043882	Receptors, Cannabinoid
chebi	67072	cannabinoid receptor agonist	agonist	molecular function	go	0004949	cannabinoid receptor activity
chebi	73413	cannabinoid receptor antagonist	antagonist	protein family	mesh	D043882	Receptors, Cannabinoid
chebi	137401	capsaicin receptor agonist	agonist	protein	hgnc	12716	TRPV1
chebi	70774	capsaicin receptor antagonist	antagonist	protein	hgnc	12716	TRPV1
chebi	71033	carbamylphosphate synthetase I activator	activator	protein	hgnc	2323	CPS1
chebi	50912	cardiotoxic agent	activator	biological process	efo	1001482	cardiotoxicity
chebi	138208	carotenoid biosynthesis inhibitor	inhibitor	biological process	go	0016117	carotenoid biosynthetic process
chebi	63958	cellulose synthesis inhibitor	inhibitor	biological process	go	0030244	cellulose biosynthetic process
chebi	63673	chemokine receptor 5 antagonist	antagonist	protein	hgnc	1606	CCR5
chebi	23100	chitin synthesis inhibitor	inhibitor	biological process	go	0006031	chitin biosynthetic process
chebi	73296	cholecystokinin antagonist	antagonist	protein family	hgnc.genefamily	224	Cholecystokinin receptors
chebi	73296	cholecystokinin antagonist	antagonist	protein	hgnc	1570	CCKAR
chebi	73296	cholecystokinin antagonist	antagonist	protein	hgnc	1571	CCKBR
chebi	64152	cysteine protease inhibitor	inhibitor	molecular function	go	0008234	cysteine-type peptidase activity
chebi	23529	cytochrome-b6f complex inhibitor	inhibitor	protein complex	go	0009512	cytochrome b6f complex
chebi	38502	cytochrome-bc1 complex inhibitor	inhibitor	protein complex	fplx	ETC_complex_III	ETC_complex_III
chebi	38502	cytochrome-bc1 complex inhibitor	inhibitor	protein complex	go	0045275	respiratory chain complex III
chebi	64054	delta-opioid receptor agonist	agonist	protein family	mesh	D017465	Receptors, Opioid, delta
chebi	59283	delta-opioid receptor antagonist	antagonist	protein	hgnc	8153	OPRD1
chebi	131787	dopamine receptor D2 antagonist	antagonist	protein	hgnc	3023	DRD2
chebi	51039	dopamine uptake inhibitor	inhibitor	biological process	go	0051583	dopamine uptake involved in synaptic transmission
chebi	38496	electron-transport chain inhibitor	inhibitor	protein complex	go	0022900	electron transport chain
chebi	38496	electron-transport chain inhibitor	inhibitor	biological process	go	0022900	electron transport chain
chebi	51452	endothelin A receptor antagonist	antagonist	protein	hgnc	3179	EDNRA
chebi	51452	endothelin A receptor antagonist	antagonist	protein	mesh	D044022	Receptor, Endothelin A
chebi	51451	endothelin receptor antagonist	antagonist	protein family	mesh	D017466	Receptors, Endothelin
chebi	51451	endothelin receptor antagonist	antagonist	molecular function	go	0004962	endothelin receptor activity
chebi	74440	epidermal growth factor receptor antagonist	antagonist	protein	hgnc	3236	EGFR
chebi	66894	erythropeotin receptor agonist	agonist	molecular function	go	0004900	erythropoietin receptor activity
chebi	91025	erythropoietin inhibitor	inhibitor	protein	hgnc	3415	EPO
chebi	50837	estrogen antagonist	antagonist	chemical	chebi	50114	estrogen
chebi	63951	estrogen receptor agonist	agonist	protein	hgnc	3467	ESR1
chebi	63951	estrogen receptor agonist	agonist	molecular function	go	0030284	estrogen receptor activity
chebi	50792	estrogen receptor antagonist	antagonist	protein	hgnc	3467	ESR1
chebi	50792	estrogen receptor antagonist	antagonist	molecular function	go	0030284	estrogen receptor activity
chebi	50739	estrogen receptor modulator	modulator	molecular function	go	0030284	estrogen receptor activity
chebi	137079	eukaryotic initiation factor 4F inhibitor	inhibitor	protein complex	mesh	D039562	Eukaryotic Initiation Factor-4F
chebi	133190	fatty acid oxidation inhibitor	inhibitor	biological process	go	0019395	fatty acid oxidation
chebi	50185	fatty acid synthesis inhibitor	inhibitor	biological process	go	0006633	fatty acid biosynthetic process
chebi	63457	fibroblast growth factor receptor antagonist	antagonist	protein family	fplx	FGFR	FGFR
chebi	145807	forkhead box protein O1 inhibitor	inhibitor	protein	mesh	D000071161	Forkhead Box Protein O1
chebi	145807	forkhead box protein O1 inhibitor	inhibitor	protein	hgnc	3819	FOXO1
